target_id,K_construction,depth,var_target,target_scale,alpha_rigidity_median_rule,alpha_rigidity_min_rule,alpha_rigidity_swap_rule,trivial_leaf_nmse,grid_hash
K17_27,17,6,12.443384879751337,17.71423998491695,0.0,0.0,0.375,6.257256776859973,b9a2934d441c0f4a5248658902a848b3e31b7671
K17_28,17,8,0.2940183360291783,2.7353771859258353,0.25,0.0,0.375,2.040652167036312,e6488b3c01968b333346aa762d58fdb4b274dff1
K17_29,17,9,0.21372997996074697,2.4794590883112884,0.5,0.0,0.625,2.37845059799811,7ee3d8e45ecc4b49a33a9850707c9796088819d7
K19_00,19,7,38.528520147440915,22.610039737269375,0.2222222222222222,0.0,0.2222222222222222,3.550143945196519,e0a574a4ebf3b3c37b157a238c02a364fc5c5951
K19_01,19,9,9.612829412005073,11.194782854060945,0.4444444444444444,0.1111111111111111,0.5555555555555556,1.1799720821216113,048be3f1ca45794a577f479dd07dd331a7cf4dd4
K19_02,19,8,0.013384294900966971,3.5589674796548,1.0,0.8888888888888888,0.7777777777777778,61.11488855318077,ad81ae99074b54b2850c704c7922b232a98f68e3
K19_03,19,9,0.43522420635215875,2.3042657356296607,0.4444444444444444,0.1111111111111111,0.4444444444444444,13.71710272758798,39a142e17f638db0a33ea9b96fae06fcaf7a6592
K19_04,19,8,0.2606525501697526,1.7714995431640506,0.3333333333333333,0.1111111111111111,0.6666666666666666,1.5280873656011003,643962ff26c84a3e3f56c4e39f443c77f9c37494
K19_05,19,7,0.22532321707797562,1.749114330936776,0.4444444444444444,0.1111111111111111,0.7777777777777778,1.0177225299528907,d7b4bafa2112f585b583b0ca679c1124a0a8645c
K19_06,19,6,55.604468028851194,37.928553771443056,0.3333333333333333,0.0,0.2222222222222222,6.8428384131054205,306c8ada9af6913f1f0ed4f45719ee9b7f17f513
K19_07,19,9,3.738920706875437,7.208180540488922,0.3333333333333333,0.0,0.4444444444444444,1.1860236554634291,909084310b840c10f2adebddd81910f5d2eab0b2
K19_08,19,6,0.008764509585981592,1.0,0.8888888888888888,0.3333333333333333,0.6666666666666666,90.82908843651705,167b783f9275ce38bd5a85ed08f555ffcada31fa
K19_09,19,6,0.055413601521429864,1.0810335618896167,0.8888888888888888,0.3333333333333333,0.7777777777777778,3.2908137264062893,d0678fe6c63d82254d9344c38869ec2c5c2d6a2d
K19_10,19,7,0.8077561327099246,1.932811755854754,0.4444444444444444,0.0,0.4444444444444444,1.5915773651715204,b0c641c753a03a60cfcc7481f2730b9a20164e16
K19_11,19,9,4.650912067427612,6.492879765674197,0.3333333333333333,0.0,0.4444444444444444,1.204993171682527,becf3faa2111405a7bfe3dedc542c7d37e9f3f80
K19_12,19,9,12.360666916466696,17.219852777273935,0.1111111111111111,0.0,0.4444444444444444,5.532933940766342,d7d15951b6ec98902a5d7090b92233853460e730
K19_13,19,8,0.8960978567057214,2.045467840125815,0.3333333333333333,0.0,0.2222222222222222,4.09401606139764,c7af302aaee0f6a389cb292a2196070343317d41
K19_14,19,7,0.3711750877448072,1.3495574310168394,0.5555555555555556,0.0,0.4444444444444444,5.591167273796925,e73653d0eb55f54d143c6c9a5888fb3bc99c8c7a
K19_15,19,6,0.8787131500121247,3.3386005930765528,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.1736567767765655,4c7184c56ca197bdf762b41bbd630d652ee9f2a7
K19_16,19,8,0.4979611200334453,8.585651677442971,0.5555555555555556,0.3333333333333333,0.6666666666666666,54.489897147499434,dc88b36007febf402799709ca652b9f6e1a9991a
K19_17,19,7,0.3573475123569307,3.177670338278166,0.5555555555555556,0.1111111111111111,0.5555555555555556,28.877200557397646,ea1dc5b168c9e808bd548f4757ec17d1c836c2ed
K19_18,19,9,1.2353982444280692e-10,1.0,0.6666666666666666,0.4444444444444444,0.7777777777777778,8094626984.7173605,fc5244523006d2f0351fda3f78170d970c2ffeec
K19_19,19,8,7.602104972218585,12.29564954347648,0.6666666666666666,0.2222222222222222,0.6666666666666666,1.0744603809053161,82e352a9a2d83c57788ceb90cf814b3aa189c496
K19_20,19,8,0.059223086196818785,12.905118109536852,0.6666666666666666,0.5555555555555556,0.5555555555555556,1693.0569271172108,1b7c3712ad18688cb7c6527533ac497b12238c31
K19_21,19,8,0.7022747410957046,17.268924132571385,0.6666666666666666,0.2222222222222222,0.4444444444444444,261.0384085515051,2b1a84d59e83714c7ba9027ffc97137dbf52c421
K19_22,19,7,1.889843578928556,8.47461522347309,0.5555555555555556,0.0,0.5555555555555556,7.298724467496422,719758c67a20e7e9f07639593fdc7d42f283aa18
K19_23,19,10,2.8092521268150737e-07,2.7205213960734502,1.0,0.7777777777777778,0.8888888888888888,461656.8451232533,d578f1f6d97e17af0585f4ba4de8f62890aaab9e
K19_24,19,7,1.0759942363857578,2.0900018077128806,0.6666666666666666,0.3333333333333333,0.7777777777777778,4.596656027336866,b225c3ae052821ffbed220620762ffd480920a1a
K19_25,19,7,15.944666284718704,20.850813278806672,0.4444444444444444,0.0,0.4444444444444444,8.54097869190237,ec6a4da7ef3de3a991e6b957b1291373c9648ada
K19_26,19,8,0.08959458070482906,2.7791250724524543,0.8888888888888888,0.4444444444444444,0.8888888888888888,1.1416815728420318,52923d0cf5ec41f6aaf9c5d91cda3f49ad59f647
K19_27,19,8,0.00038342769973254116,1.918100277110674,1.0,0.7777777777777778,0.8888888888888888,1377.3079864348801,a7d91484e175d98e5461c6a3ea05ee73a91d583a
K19_28,19,9,14.734713230650227,18.59097339884165,0.3333333333333333,0.2222222222222222,0.5555555555555556,5.923441215766695,be99e79022130fef33849f7080e2f79cdece5bc3
K19_29,19,7,0.017948714047480635,3.1036633353643017,1.0,0.6666666666666666,0.6666666666666666,13.312376057213033,0af6ebc469b200508c664f710b52abf2224cf536
K21_00,21,10,2.661927462254057,3.7564879955478285,0.3,0.2,0.6,1.4581760939605104,e1bb4e6d20784f62d3095054af3ce12e625f43e6
K21_01,21,9,1.6595162623898323,7.475600091370503,0.6,0.0,0.5,7.152501821785424,4bf6c555b8ae6a08b2dad29c92828301f5919c13
K21_02,21,7,0.13706968110081597,1.849668669755701,0.5,0.2,0.4,37.69995707479139,dabd562f4a877a7c5a8a274f31f3674d48eb2898
K21_03,21,7,0.041795520944000145,1.0,0.9,0.4,0.7,22.09331645589451,7d497e16ea453db767a6d1b4c4e408e428d5b8d5
K21_04,21,8,51399.8219933378,936.3266479656163,0.0,0.0,0.1,2.352502342111732,1c8a6a6ba19b99694eae991d9c94f058bf410999
K21_05,21,7,0.07274429590220773,1.0,0.8,0.2,0.6,8.165266120552419,8ef67956a867eb371bb3da5d7342763f55d8ee1d
K21_06,21,9,0.010672932825851382,4.6482303215417575,1.0,0.9,1.0,385.6403983084169,917aa3afedb6463cb88144ba602ca9c94b047c13
K21_07,21,8,19.283121561811345,22.304362762075336,0.3,0.2,0.3,9.728079953524281,50ef6a2d01a4e0c90d9b6af5aab63c70a78976db
K21_08,21,7,0.024897722825903454,1.0,0.6,0.4,0.7,28.477996552563464,0b4d0153b9a26e88fe768ee7649f05ffd9fc1dbd
K21_09,21,9,19.626634476383973,18.10416644693423,0.1,0.0,0.1,4.085847959675956,273707bd4f341fbd848edcb78c2431f4d121dd20
K21_10,21,6,0.5022282916102716,2.803245332127548,0.4,0.0,0.5,17.321589151634814,998c74e75d1bdd68bb08bab0fd4dd1ae7fca7fca
K21_11,21,8,2.600722649549354,5.003812556009198,0.4,0.0,0.3,2.154502128046729,e6ae2ca3fa973712587b6e9704e55ae18a40f53c
K21_12,21,9,1.6697224415280176e-07,2.7182818208187816,0.7,0.5,0.6,772938.6213581563,da13f332685982a419aea24a09a45fda4b87ce8b
K21_13,21,8,0.424796546370572,5.084765151283166,0.9,0.4,0.8,61.303393912969085,49029c1eba67870181141271cf2adf6ffec402fb
K21_14,21,7,0.26422409608875574,1.4670718670536016,0.6,0.0,0.8,11.979163700181466,3e4254c3fe3943fc3de3cd848ccb26fe1ea3ec98
K21_15,21,9,0.451290510308224,4.360830191797303,0.4,0.0,0.4,9.137192970469224,439e1b9b9404f4af77f95b4f7e08a6cf2dd9b378
K21_16,21,8,0.18598600344424124,4.298534870492419,0.7,0.6,0.6,4.281158614397227,dbcf234ec07e95e7b17c1d31ab6e6d8350b3dbef
K21_17,21,7,0.6747586414941412,4.008800481316486,0.4,0.0,0.3,1.8737485943710148,4b54f6381002d40f57c5e44dae4bb59ff052c88e
K21_18,21,10,115524.80189758934,3178.333351024754,0.9,0.6,0.8,53.137789767582284,25ebf27841bbfdbf9f1f4cf031e2a93de69edbd4
K21_19,21,7,23.319043624685154,18.75608121319588,0.3,0.0,0.5,3.3968694466642155,10049b730792857d7b31af52923c53a395fffe52
K21_20,21,6,0.10804965329326242,2.1445732698340843,0.5,0.1,0.6,1.7560854855885508,5875edd0f4a1a9857ab78cc49640750569ace854
K21_21,21,10,1.3141629948338426e-05,3.1424526665773835,1.0,0.6,0.7,837640.1781740717,1e4804d8ac1804ad08334af6f578fb34328cc477
K21_22,21,9,0.10804489307800429,3.8748126375263143,0.5,0.3,0.4,9.436223630837482,a3882a3cbf0cd9c8bd38d3c8abdc319d2718e84b
K21_23,21,6,0.8979587354390932,11.969997020991137,0.7,0.2,0.9,69.00369178731933,73216350e3d2b2fa401a693d5811d0a6768868c2
K21_24,21,10,2.3200574112663628e-08,2.177604358953368,0.7,0.5,0.6,8019194.134501466,3684535f344bbcbd893469305812a0af87b72c99
K21_25,21,7,0.042167174166690566,3.7196851168710245,0.6,0.5,0.6,479.9356309371251,8ef21a0a277e7bd87ca803040b9cd23ed060f7c8
K21_26,21,9,14.369000525176752,20.004983988404955,0.1,0.0,0.3,8.22395133925198,26a01ddc7563a9c28920b77a62ba89683f415c87
K21_27,21,6,2.0117722680432046,21.25176135332084,0.6,0.4,0.5,117.39071178854158,def2742335c6874e41ce6691f5791d0e09d3ea22
K21_28,21,7,1.2110405958752213,2.2023466229169544,0.4,0.2,0.6,3.7830661246081387,a2a8e7efc84b84cc2edb2005169271faee91801f
K21_29,21,7,5.728543799076938e-05,4.180528811548306,0.9,0.7,0.7,174676.73348136258,4f4a0e3d865eb7fc7eab65453e010496ebcb908e
K23_00,23,7,0.1713156174002646,2.8031198281218432,0.5454545454545454,0.0,0.45454545454545453,59.01665517175757,07e80c7eb0443c0369803f6b97c87c5e01d419df
K23_01,23,8,0.5988492759584703,3.854146138860162,0.5454545454545454,0.09090909090909091,0.45454545454545453,2.1504642719643834,1d61dca0750f0f93e219f50004775fcd87cf07f5
K23_02,23,9,0.19249645803149576,2.1271057087743768,0.2727272727272727,0.18181818181818182,0.36363636363636365,1.8967302125423595,d69a6a13a2ffc084f91595a4a9c5e46e4451880c
K23_03,23,8,0.06701583618386736,12.956515219964665,0.45454545454545453,0.2727272727272727,0.45454545454545453,1515.5040479207519,dda79de3f49a0bc7c821a75efc9e9bd067cfbfc0
K23_04,23,9,0.0910311756817724,1.0,0.5454545454545454,0.2727272727272727,0.45454545454545453,7.549365110868655,14e7346f4571268ed969479d7e9fbbcce172480f
K23_05,23,8,2.4386099168678803e-07,1.0000424810030821,0.36363636363636365,0.2727272727272727,0.6363636363636364,1.200153607825918,78614e6b2cfaa737ce181df5f0653e65b92359ac
K23_06,23,8,0.0009241438818598899,1.0,0.9090909090909091,0.6363636363636364,0.7272727272727273,681.3170496795772,7d5d038ca2f42d204662e137842895a1d73573ca
K23_07,23,9,3.482358674891421,5.804882152857384,0.2727272727272727,0.0,0.45454545454545453,1.43689693341865,7e802e0e92d9471204c861b091471292fbc6bcd3
K23_08,23,9,0.04166543476286045,2.967094213632267,0.5454545454545454,0.2727272727272727,0.6363636363636364,6.103359058111557,2cf30c6df0201e9b911d9c463a88665e9f609fc7
K23_09,23,9,13.024412465196173,18.671861357123216,0.09090909090909091,0.0,0.36363636363636365,8.630101901832738,01a28ae4b5eaacc41040f63ce432017cb0036f97
K23_10,23,8,2.979884556671777,22.99475976066863,0.45454545454545453,0.18181818181818182,0.36363636363636365,65.74279723615825,daf21e183e0012b644f4eaf2ee7b38163c83afd3
K23_11,23,10,1.0393409445003344e-05,5.457862375239014,1.0,0.8181818181818182,0.8181818181818182,847100.5191253498,d362b78c8faed5d30b4c1a4f27cc1b54cbe0727f
K23_12,23,9,0.43668798668425074,2.1094356380281214,0.6363636363636364,0.18181818181818182,0.6363636363636364,1.0622276221318574,cdbfac777094b1568d832a94822cc2556ae963b5
K23_13,23,6,3.1038222250160374,7.684082091058599,0.2727272727272727,0.09090909090909091,0.45454545454545453,1.302838905060203,6278f09bea3bab49ef5a00f555b503937fc05a60
K23_14,23,10,12.167231801102227,17.80207791747525,0.18181818181818182,0.0,0.18181818181818182,5.307985651440875,15c4fc51484ba93d7b6a5070ffb4c56553ab28a8
K23_15,23,8,0.0513038537776698,1.3806783113712484,0.8181818181818182,0.18181818181818182,0.8181818181818182,1.0706770623946582,838022f29693f7d2f70b5852c37ee5b79b9d23f4
K23_16,23,7,0.15322447980547463,2.910804347191084,0.6363636363636364,0.09090909090909091,0.6363636363636364,72.1889020673992,f071fbf0ec1b5c2f2ace095dbd8edc5236766a54
K23_17,23,8,21.23489589603325,35.64341299319612,0.8181818181818182,0.45454545454545453,0.6363636363636364,28.59594881654981,b9c623146dbb6a08ec901b011c9dce054c38440e
K23_18,23,9,2.586044906321942,10.789293767901945,0.5454545454545454,0.18181818181818182,0.5454545454545454,7.344296519656665,7a9cc8555fc6393735ea46f7a9d3b58b31179045
K23_19,23,8,7.643773683934862,9.825773732186965,0.18181818181818182,0.0,0.36363636363636365,1.4314242727944477,6530139ff460c724219a1fffc8aaedbf16c7e8b5
K23_20,23,10,26.197436148638403,19.602498073610832,0.2727272727272727,0.0,0.2727272727272727,3.5715557309847323,9f8ab8b6e47783c74895a0a6ce099f39f7c07ccd
K23_21,23,8,3.452552578513126,5.267589321356103,0.2727272727272727,0.0,0.36363636363636365,1.606962274038276,785177d089fc18aa49058d5d3302c83eaa6ee2f9
K23_22,23,10,0.32181887571444456,1.6956118259613673,0.18181818181818182,0.0,0.18181818181818182,1.6258196644007763,12bb7098e503b332da47eb884a6195c1bd5d3085
K23_23,23,9,1.843548998160594,20.041054245731274,0.7272727272727273,0.45454545454545453,0.6363636363636364,113.49351727163945,25fd81e5d6d7013a8c16fd984d19ddb931f0ec9a
K23_24,23,9,0.08190441087845284,1.0,0.8181818181818182,0.45454545454545453,0.8181818181818182,9.016747552333277,accd0f863657404cb2afa73654e49ad304a08db4
K23_25,23,9,0.005076068609031104,1.8064790658647432,0.8181818181818182,0.36363636363636365,0.6363636363636364,232.0893284636523,19d60a44895b4a6ee1e7660489c33f2c8591ec54
K23_26,23,10,3.418869929610119,18.131333548139573,0.7272727272727273,0.18181818181818182,0.8181818181818182,41.17705575260555,77b43f5978696386e22334606ebde927086c53b3
K23_27,23,7,21.168977826888877,20.28969866320047,0.18181818181818182,0.0,0.18181818181818182,4.349262860357966,3b549cd8e4ed0ee9fbf696042af044ffaa7a04b6
K23_28,23,9,0.00013731577072955198,1.0,0.45454545454545453,0.45454545454545453,0.36363636363636365,4966.8229069065765,3dfcf152215c9e41484f7c9e3c1bd470f5d29440
K23_29,23,8,167.51239940186846,43.92730922683978,0.09090909090909091,0.0,0.09090909090909091,1.22457597468272,1f5c07e6adf478960b7b682193af793898bd4c14
K25_00,25,10,0.0035163674619893615,1.0,0.5833333333333334,0.3333333333333333,0.6666666666666666,221.33980744483085,811048e4c9eaaac8bac40ff3d93191f7b900a3cc
K25_01,25,9,1.5105878288170904,4.440778250791807,0.25,0.0,0.3333333333333333,1.6103210241759365,bd3909d79addebf3e7dd33e295130eb406dab9b4
K25_02,25,10,0.00027869293514950577,1.0731839252924036,0.9166666666666666,0.25,0.6666666666666666,3.82100516473658,edfffec8fff65f222395232b6b01119b4fc05328
K25_03,25,9,0.08893702044029894,2.666635592526237,0.5,0.25,0.5833333333333334,8.026453830937522,4dd3aee74ce98638d4b8bd82a918e4ee7a71ecfc
K25_04,25,8,4.326468652048181,12.137362554409965,0.75,0.08333333333333333,0.5833333333333334,1.1297491607709522,ffd9fc1532149a0b5bcfb8c375a5b0bdfbb553aa
K25_05,25,7,0.0033351248549744815,1.9222681351249808,0.9166666666666666,0.8333333333333334,0.6666666666666666,156.88533649541316,32d673fb67cc1bc16a0b0a2b3cb15a58a58305df
K25_06,25,9,2.4270452459211755,14.765246393706477,0.6666666666666666,0.3333333333333333,0.5833333333333334,58.49962979904691,b45c22238e16f2e55fd11794f883f077aa6c8c95
K25_07,25,9,0.04460459846943092,2.4482418026402066,0.8333333333333334,0.3333333333333333,0.75,9.990625159366658,f7e6ac77e68a66c04f5e4fae88c1c3e31d88e7a7
K25_08,25,8,0.10610247141256561,1.897052651147234,0.8333333333333334,0.08333333333333333,0.5833333333333334,1.5307738670824882,33e648620fbd48bcc3cd6deabd33b1a5558fe99f
K25_09,25,8,0.09994124427686689,5.772209525662528,0.8333333333333334,0.25,0.5,59.01358191338269,f049465f9236187820f163d44ef3f44a0bed16d6
K25_10,25,6,3.3726055600710514,12.592024204411667,0.4166666666666667,0.08333333333333333,0.5833333333333334,12.948371509495836,9c737a17e76ceffaa0f5bb256f7c76be6174aa2b
K25_11,25,8,0.0008175601129481705,5.261555032293983,0.8333333333333334,0.75,0.75,9087.015121754432,75312aa3e7f1248cc733bbdcea896ac454b2a4ca
K25_12,25,9,6.622509632317124,12.115207620049008,0.25,0.08333333333333333,0.3333333333333333,7.451695689371349,c45856f2433cc491d4807088ada6627ce52e2873
K25_13,25,10,0.11817029463094693,1.0277467156108198,0.16666666666666666,0.0,0.25,3.2176411685032975,d888a07ff1bc606f260bd55b47798de635908455
K25_14,25,9,3.0541617760168993,8.104015286041847,0.16666666666666666,0.0,0.3333333333333333,1.7108250037416761,e4dc11f93e74d9704ec190713e4098020bfaa635
K25_15,25,10,0.12240108070897832,1.0,0.25,0.08333333333333333,0.3333333333333333,4.409014154163983,0a7edff49d72042d43289957787611e0b5d4ddce
K25_16,25,9,0.03681414424984821,1.2664704272962872,0.4166666666666667,0.16666666666666666,0.5,9.318437299594635,3ade075de84edd70701c81648dac545c91df5311
K25_17,25,9,3.0304669435608695,9.082347059243554,0.16666666666666666,0.0,0.16666666666666666,3.6533239329079192,9b392c5f063e64932329b93d1396736f3995d698
K25_18,25,10,11.983857597024523,16.870215339063037,0.08333333333333333,0.0,0.08333333333333333,4.751818858902785,3891479a2921baf8a9d1355a994859072e8c262b
K25_19,25,10,18.47652930018787,22.799760063625143,0.25,0.0,0.4166666666666667,8.70728794141637,ee59dc61763a2e3f456a5f07715d244a81efd02b
K25_20,25,7,0.00786895007652939,1.0,0.6666666666666666,0.5,0.5833333333333334,19.74871088811559,ff6f3b6e70fced3b59cc8b2c62e86a1cc280ed08
K25_21,25,8,5.933851424137211,6.080088461608682,0.08333333333333333,0.0,0.4166666666666667,0.8283384456626351,a7cd892be99729528a966cc12e5965ae202fd63b
K25_22,25,8,0.11238110409247637,4.922917865369307,0.5833333333333334,0.4166666666666667,0.5833333333333334,34.176708185284326,772e8549e6765917429152197c94ee72a3db468e
K25_23,25,7,0.28582791961353265,7.1681472647542,0.4166666666666667,0.25,0.5,49.25455554928963,63dbe0b84d29b8d4d750de9f425296b9e7dafd5a
K25_24,25,9,2990.7838873000046,242.81468504000287,0.0,0.0,0.0,6.987307629960237,d837fddb507b7bd50df8fb223cccfcfb9a34d805
K25_25,25,8,0.5644327239364862,3.135810540671855,0.6666666666666666,0.16666666666666666,0.6666666666666666,2.137966800705322,53dca6de075bb4b3d830d3b2247e89145357f61a
K25_26,25,10,0.5624082982699599,4.747968376828882,0.5,0.08333333333333333,0.5,5.872339410769896,8fbe1d00c829feedc3a197da9cacf732cd67aa36
K25_27,25,9,5.856348039647038e-05,4.754739581286032,0.9166666666666666,0.6666666666666666,0.75,188907.06266974093,8756333f65ba90601b2e7e9693fb5a4dc1be72dd
K25_28,25,10,0.05418578344059429,1.0260078111078057,0.5833333333333334,0.16666666666666666,0.3333333333333333,55.15843409901641,429a801199c7215797cf37bb72505bf80fa43f5f
K25_29,25,9,0.16046137770199873,1.6993296834363767,0.8333333333333334,0.16666666666666666,0.9166666666666666,1.6974703956067325,7651148ab0c0fa8e93bded82334be9d3026e1739
K27_00,27,7,3.632448025782966,6.475315044376416,0.3076923076923077,0.0,0.38461538461538464,2.322056519001252,0dec533546ba3fbb8e853f8f5b8c8a29d0e224db
K27_01,27,8,649.2098383090174,133.16566136757936,0.15384615384615385,0.0,0.15384615384615385,1.3220694782714746,9210df867787e3864c2eac68397afb868d5fd659
K27_02,27,9,0.13666518642316697,2.3947620622190433,0.6153846153846154,0.23076923076923078,0.6153846153846154,2.2131320083397124,1b114e12ddfda6a66e2664369b6b0fd0d3bfc1d6
K27_03,27,8,2.8487197132667057,3.864075595809517,0.15384615384615385,0.0,0.38461538461538464,1.3073106346358452,01c18ef4dd9e39080396ff74f674f62125d508e6
K27_04,27,8,0.00449441684337967,1.0,0.7692307692307693,0.3076923076923077,0.5384615384615384,713.2166221860102,8b4b64e766cf0d24393646b52cd4b686d44cd7b2
K27_05,27,8,3.9772783870671593,20.878276216740318,0.5384615384615384,0.23076923076923078,0.5384615384615384,50.70227735762727,aa24ece0f694d00f60ef97b5a9cbfefe9f82bb97
K27_06,27,6,67.80797569116139,42.344750163255455,0.23076923076923078,0.07692307692307693,0.23076923076923078,1.0613143496374793,d602e1b4234dc9943237a86d21eff19cf901b3b0
K27_07,27,9,0.0038401013485292695,1.0,0.8461538461538461,0.5384615384615384,0.6923076923076923,281.9140724598543,24105d8a15f42f765ff7a7adeadeef17373a723f
K27_08,27,8,0.10795013580950165,2.105685147415104,0.6923076923076923,0.15384615384615385,0.6923076923076923,3.6135981617432575,29c1f25e0b87b06475aa37bb71282e4320d53552
K27_09,27,7,0.001845460722345399,2.666077771280154,0.9230769230769231,0.38461538461538464,0.6923076923076923,7006.821460285587,9392365904797ef250b71bbb51c7547819e1d056
K27_10,27,8,3.2535169467969847,13.577064293599932,0.6923076923076923,0.38461538461538464,0.6153846153846154,31.863287342883428,3f058310a5eb09e33ff967eab4b540ed67fa020a
K27_11,27,8,0.1815623707198051,2.308546513094363,0.46153846153846156,0.0,0.5384615384615384,3.5467543539721333,6e69c44df7b82dc535285e0d839472441a5f8e6a
K27_12,27,6,0.006194064402514699,1.4133458476140688,0.6153846153846154,0.46153846153846156,0.5384615384615384,883.9412159153679,9613a77928c2bcf09cd89cf80f02c522c517760d
K27_13,27,7,2.4510853781606503,3814283.1152012865,0.46153846153846156,0.3076923076923077,0.46153846153846156,5935615374732.896,7aafc8bd56b8a7f4e7bfde39ca36f26beba0d931
K27_14,27,8,0.00023842717351875913,1.0,1.0,0.9230769230769231,1.0,14.1823287313981,1599a764798aa00dd95985aaf9093b71434ad7b7
K27_15,27,10,2.4989448926803677,12.620667849821855,0.6153846153846154,0.3076923076923077,0.5384615384615384,31.482905107247777,e9baf1b9c56b2f4783bcfbbd3511a1a16a40038c
K27_16,27,10,0.5228354992119781,2.9945690654139514,0.46153846153846156,0.3076923076923077,0.5384615384615384,2.318070479282066,096c42a5309c9a99eb2560b530c8952aa91a343c
K27_17,27,10,0.013004021972507223,3.7453220243999716,0.6923076923076923,0.6923076923076923,0.5384615384615384,88.76884092935857,6a9490cfe36e858fdd0bd971163d9570617af62c
K27_18,27,8,2.619474545562694,4.422600901539951,0.3076923076923077,0.07692307692307693,0.38461538461538464,1.3113177417507578,db75176f9d1ed7e3ec38dc09376f9d7d9c86451e
K27_19,27,10,0.355591224753597,3814282.503489198,1.0,0.38461538461538464,0.8461538461538461,40914134943598.97,011ef57389bd5521eac5911c5cb74cd34ceec099
K27_20,27,10,4.7260553840778945,8.398203966032602,0.07692307692307693,0.0,0.23076923076923078,1.2660720816640363,f6045b79273bdcc407fb934bb56a12789d6801d0
K27_21,27,8,0.004305936572992302,1.0,0.9230769230769231,0.7692307692307693,1.0,500.1006169872207,fd86996f44721d96497c8eb08d63889c971b3cbd
K27_22,27,9,19.430228315279127,16.273687033771946,0.07692307692307693,0.0,0.3076923076923077,2.4400409676223838,ebad4f178bfdb7123373d11af7474fefee581eb2
K27_23,27,9,0.00783023727390839,1.0,0.5384615384615384,0.23076923076923078,0.38461538461538464,35.875434117952715,31ba680f54f3ad124bceea08081223522f7f2872
K27_24,27,9,9.504207679037496,13.19761932462918,0.46153846153846156,0.15384615384615385,0.38461538461538464,1.078125432673535,b4f6a0792b54a0b88fb77c8750cc7eedcb235ed3
K27_25,27,10,13.358429816641681,19.173697575448106,0.07692307692307693,0.0,0.07692307692307693,7.432009982176427,cb9363b5a32e06116b978612f5dc67361dc1c77f
K27_26,27,10,0.378050672663454,7.677746378322738,0.3076923076923077,0.15384615384615385,0.38461538461538464,43.372752673103385,09888bb1a21600cbb074a543811e740542d54e88
K27_27,27,8,0.2939198304830395,5.280779431079522,0.3076923076923077,0.15384615384615385,0.5384615384615384,10.949429089089998,d98182927f2996698ffd77482b8650cba2057f7a
K27_28,27,9,0.15147625569400763,2.7429487737781035,0.46153846153846156,0.0,0.46153846153846156,65.25396700253042,d586a0a627f264c44672c8e8ea24e775c412221c
K27_29,27,8,2.5411320929655874,9.647105424308004,0.23076923076923078,0.07692307692307693,0.23076923076923078,1.6930845302485238,a3cb22b6b2cae000f2b150fbf3156151a2987ff5
K29_00,29,9,0.021306177591896264,3.2682111101576297,1.0,0.7142857142857143,1.0,591.3327205252147,64bb1b8da6c1414230b35d981b1e38e013a0128a
K29_01,29,10,0.07999439863275488,2.88016050435561,0.7857142857142857,0.5,0.7142857142857143,0.39922274759297305,253883b2adeafe224fc2d146a51ee08ec60011b0
K29_02,29,9,0.004503871581082569,2.4703799232236108,0.8571428571428571,0.5714285714285714,0.7857142857142857,36.73382431707541,36fd695c86dd1d5d53c7c94a05b9c6317db8ba22
K29_03,29,9,0.04704722150916632,3814278.841121375,0.7857142857142857,0.35714285714285715,0.7142857142857143,309236132131025.3,b1fe1f4af24762347675eed82e3a9f1f69b9b126
K29_04,29,10,11.25208192933912,20.4990094552162,0.2857142857142857,0.0,0.2857142857142857,12.644612900980928,e5f99fe40071f1f9231d11df54570ea7ac4a4e05
K29_05,29,10,0.03434818997876064,1.0,0.6428571428571429,0.14285714285714285,0.42857142857142855,7.6382294136931845,1f7ff858a897c2ffb6393b73498bd1e3c55df1e0
K29_06,29,10,0.3921670818184812,2.4111291219155797,0.7142857142857143,0.14285714285714285,0.5714285714285714,4.419467597533991,ab4e6eabd9ca89451e6440a5632aedf25428a2bf
K29_07,29,8,929.5722286061438,128.84041925843653,0.14285714285714285,0.0,0.0,2.6875732896349067,065dc95c307424a15b060b47b17d74b460915cc8
K29_08,29,9,0.08856855464999196,4.4728441901863425,0.7857142857142857,0.35714285714285715,0.6428571428571429,106.69171676974304,8d1259ff689236642ac3d676a8f341a80db26f49
K29_09,29,10,9.751021037792995,6.711071639398282,0.35714285714285715,0.07142857142857142,0.35714285714285715,1.1175172158095326,14f101fd9df5cbadee1eb9fbd490fa17ae28c5f0
K29_10,29,10,135.41031996654755,52.716479190315574,0.07142857142857142,0.0,0.07142857142857142,2.9138705087041386,aaa5f9fcd24202c41ff60ff57f92012ca3d6eca7
K29_11,29,8,0.05587455344395828,2.6679030768245857,0.8571428571428571,0.35714285714285715,0.7142857142857143,4.005449845648049,fb61d42a848c6be410d1f8d83d5f1a6289adde09
K29_12,29,8,0.0004688137418857669,1.0,0.6428571428571429,0.5,0.6428571428571429,1479.5282116901142,30b908bfcf67771c71a61bdb3395a2b8a1161732
K29_13,29,10,1.522204269158948,27.88276486637588,0.7142857142857143,0.5,0.6428571428571429,330.079169691988,c21dfbe643a9febc2d7906f6846458942a6a7c1a
